cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Immune_reactive,ENSMUSG00000028599,Tnfrsf1b,0.12727272727272726,0.19235027026535317,0.31555900645713586
Immune_reactive,ENSMUSG00000037902,Sirpa,0.24545454545454545,0.3037332248579341,0.31433566144199887
Immune_reactive,ENSMUSG00000024663,Rab3il1,0.05454545454545454,0.03825549175899588,0.3121359500714763
Immune_reactive,ENSMUSG00000007379,Dennd2c,0.06363636363636363,0.07351337909358324,0.3118479420810102
Immune_reactive,ENSMUSG00000036833,Pnpla7,0.17272727272727273,0.17534615090903263,0.30972198369000925
Immune_reactive,ENSMUSG00000006519,Cyba,0.09090909090909091,0.11406259366869537,0.3096371165883607
Immune_reactive,ENSMUSG00000021948,Prkcd,0.16363636363636364,0.14638851998758287,0.30674636926532906
Immune_reactive,ENSMUSG00000052688,Rab7b,0.07272727272727272,0.09589229798185861,0.3065361920797234
Immune_reactive,ENSMUSG00000037295,Ldlrap1,0.05454545454545454,0.05128169274952241,0.3050906177157515
Immune_reactive,ENSMUSG00000031903,Pla2g15,0.1,0.11765776462051329,0.30312150358674983
Immune_reactive,ENSMUSG00000032359,Ctsh,0.11818181818181818,0.13899640769860677,0.3020547535055108
Immune_reactive,ENSMUSG00000061119,Prcp,0.05454545454545454,0.09425952458801916,0.3009430108482709
Immune_reactive,ENSMUSG00000059326,Csf2ra,0.1,0.14642127027211213,0.30074183987683467
Immune_reactive,ENSMUSG00000039458,Mtmr12,0.15454545454545454,0.28033885545036585,0.30064091917798974
